Reservoir_name,Basin,Subbasin,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Sukhi Tank,Narmada Basin,Narmada Lower,22.45124369,73.88506045,15-06-2024,2024,6,147.82,0.167,NA,NA
Sukhi Tank,Narmada Basin,Narmada Lower,22.45124369,73.88506045,16-06-2024,2024,6,147.82,0.167,NA,NA
Sukhi Tank,Narmada Basin,Narmada Lower,22.45124369,73.88506045,17-06-2024,2024,6,147.82,0.167,NA,NA
Sukhi Tank,Narmada Basin,Narmada Lower,22.45124369,73.88506045,18-06-2024,2024,6,147.82,0.167,NA,NA
Sukhi Tank,Narmada Basin,Narmada Lower,22.45124369,73.88506045,19-06-2024,2024,6,147.82,0.167,NA,NA
Sukhi Tank,Narmada Basin,Narmada Lower,22.45124369,73.88506045,20-06-2024,2024,6,147.82,0.167,NA,NA
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.2579957,74.47101416,01-06-2024,2024,6,564,4.12,0.99253,522.84
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.2579957,74.47101416,02-06-2024,2024,6,564,4.12,0.9808,528.32
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.2579957,74.47101416,03-06-2024,2024,6,564,4.12,0.9548,527.55
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.2579957,74.47101416,04-06-2024,2024,6,564,4.12,0.946,527.4
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.2579957,74.47101416,05-06-2024,2024,6,564,4.12,0.936,527.22
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.2579957,74.47101416,06-06-2024,2024,6,564,4.12,0.929,527.09
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.2579957,74.47101416,07-06-2024,2024,6,564,4.12,0.9253,527.01
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.2579957,74.47101416,08-06-2024,2024,6,564,4.12,0.092,526.92
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.2579957,74.47101416,09-06-2024,2024,6,564,4.12,0.9205,526.92
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.2579957,74.47101416,10-06-2024,2024,6,564,4.12,0.92211,526.95
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.2579957,74.47101416,11-06-2024,2024,6,564,4.12,0.91622,526.84
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.2579957,74.47101416,12-06-2024,2024,6,564,4.12,0.9124,526.77
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.2579957,74.47101416,13-06-2024,2024,6,564,4.12,0.90761,526.68
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.2579957,74.47101416,14-06-2024,2024,6,564,4.12,0.901,526.56
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.2579957,74.47101416,15-06-2024,2024,6,564,4.12,0.895,526.45
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.2579957,74.47101416,16-06-2024,2024,6,564,4.12,0.8875,526.3
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.2579957,74.47101416,17-06-2024,2024,6,564,4.12,0.8785,526.13
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.2579957,74.47101416,18-06-2024,2024,6,564,4.12,0.8711,525.99
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.2579957,74.47101416,19-06-2024,2024,6,564,4.12,0.8665,525.9
Supa Reservoir,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.2579957,74.47101416,20-06-2024,2024,6,564,4.12,0.8602,525.78
TANDULA,Mahanadi Basin,Mahanadi Upper,20.73,81.218,01-06-2024,2024,6,332.2,0.312,0.04954,324.43
TANDULA,Mahanadi Basin,Mahanadi Upper,20.73,81.218,02-06-2024,2024,6,332.2,0.312,NA,NA
TANDULA,Mahanadi Basin,Mahanadi Upper,20.73,81.218,03-06-2024,2024,6,332.2,0.312,NA,NA
TANDULA,Mahanadi Basin,Mahanadi Upper,20.73,81.218,04-06-2024,2024,6,332.2,0.312,NA,NA
TANDULA,Mahanadi Basin,Mahanadi Upper,20.73,81.218,05-06-2024,2024,6,332.2,0.312,NA,NA
TANDULA,Mahanadi Basin,Mahanadi Upper,20.73,81.218,06-06-2024,2024,6,332.2,0.312,0.04191,324.01
TANDULA,Mahanadi Basin,Mahanadi Upper,20.73,81.218,07-06-2024,2024,6,332.2,0.312,NA,NA
TANDULA,Mahanadi Basin,Mahanadi Upper,20.73,81.218,08-06-2024,2024,6,332.2,0.312,NA,NA
TANDULA,Mahanadi Basin,Mahanadi Upper,20.73,81.218,09-06-2024,2024,6,332.2,0.312,NA,NA
TANDULA,Mahanadi Basin,Mahanadi Upper,20.73,81.218,10-06-2024,2024,6,332.2,0.312,NA,NA
TANDULA,Mahanadi Basin,Mahanadi Upper,20.73,81.218,11-06-2024,2024,6,332.2,0.312,0.03681,323.73
TANDULA,Mahanadi Basin,Mahanadi Upper,20.73,81.218,12-06-2024,2024,6,332.2,0.312,NA,NA
TANDULA,Mahanadi Basin,Mahanadi Upper,20.73,81.218,13-06-2024,2024,6,332.2,0.312,0.03646,323.7
TANDULA,Mahanadi Basin,Mahanadi Upper,20.73,81.218,14-06-2024,2024,6,332.2,0.312,NA,NA
TANDULA,Mahanadi Basin,Mahanadi Upper,20.73,81.218,15-06-2024,2024,6,332.2,0.312,NA,NA
TANDULA,Mahanadi Basin,Mahanadi Upper,20.73,81.218,16-06-2024,2024,6,332.2,0.312,NA,NA
TANDULA,Mahanadi Basin,Mahanadi Upper,20.73,81.218,17-06-2024,2024,6,332.2,0.312,NA,NA
TANDULA,Mahanadi Basin,Mahanadi Upper,20.73,81.218,18-06-2024,2024,6,332.2,0.312,NA,NA
TANDULA,Mahanadi Basin,Mahanadi Upper,20.73,81.218,19-06-2024,2024,6,332.2,0.312,NA,NA
TANDULA,Mahanadi Basin,Mahanadi Upper,20.73,81.218,20-06-2024,2024,6,332.2,0.312,NA,NA
TILLARI,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.7583333,74.0916667,01-06-2024,2024,6,113.2,0.447,0.11714,86.48
TILLARI,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.7583333,74.0916667,02-06-2024,2024,6,113.2,0.447,NA,NA
TILLARI,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.7583333,74.0916667,03-06-2024,2024,6,113.2,0.447,NA,NA
TILLARI,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.7583333,74.0916667,04-06-2024,2024,6,113.2,0.447,NA,NA
TILLARI,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.7583333,74.0916667,05-06-2024,2024,6,113.2,0.447,NA,NA
TILLARI,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.7583333,74.0916667,06-06-2024,2024,6,113.2,0.447,0.10651,85.2
TILLARI,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.7583333,74.0916667,07-06-2024,2024,6,113.2,0.447,NA,NA
TILLARI,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.7583333,74.0916667,08-06-2024,2024,6,113.2,0.447,NA,NA
TILLARI,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.7583333,74.0916667,09-06-2024,2024,6,113.2,0.447,NA,NA
TILLARI,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.7583333,74.0916667,10-06-2024,2024,6,113.2,0.447,NA,NA
TILLARI,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.7583333,74.0916667,11-06-2024,2024,6,113.2,0.447,NA,NA
TILLARI,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.7583333,74.0916667,12-06-2024,2024,6,113.2,0.447,NA,NA
TILLARI,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.7583333,74.0916667,13-06-2024,2024,6,113.2,0.447,0.10096,84.48
TILLARI,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.7583333,74.0916667,14-06-2024,2024,6,113.2,0.447,NA,NA
TILLARI,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.7583333,74.0916667,15-06-2024,2024,6,113.2,0.447,NA,NA
TILLARI,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.7583333,74.0916667,16-06-2024,2024,6,113.2,0.447,NA,NA
TILLARI,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.7583333,74.0916667,17-06-2024,2024,6,113.2,0.447,NA,NA
TILLARI,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.7583333,74.0916667,18-06-2024,2024,6,113.2,0.447,NA,NA
TILLARI,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.7583333,74.0916667,19-06-2024,2024,6,113.2,0.447,NA,NA
TILLARI,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.7583333,74.0916667,20-06-2024,2024,6,113.2,0.447,NA,NA
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.1322184,74.7888706,01-06-2024,2024,6,468.3,0.249,0.00048,449.71
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.1322184,74.7888706,02-06-2024,2024,6,468.3,0.249,0.00048,449.71
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.1322184,74.7888706,03-06-2024,2024,6,468.3,0.249,0.00048,449.71
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.1322184,74.7888706,04-06-2024,2024,6,468.3,0.249,0.00045,449.7
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.1322184,74.7888706,05-06-2024,2024,6,468.3,0.249,0.00065,449.75
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.1322184,74.7888706,06-06-2024,2024,6,468.3,0.249,0.00068,449.76
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.1322184,74.7888706,07-06-2024,2024,6,468.3,0.249,0.00074,449.77
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.1322184,74.7888706,08-06-2024,2024,6,468.3,0.249,0.00085,449.8
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.1322184,74.7888706,09-06-2024,2024,6,468.3,0.249,0.00113,449.88
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.1322184,74.7888706,10-06-2024,2024,6,468.3,0.249,0.00144,449.96
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.1322184,74.7888706,11-06-2024,2024,6,468.3,0.249,0.0015,449.97
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.1322184,74.7888706,12-06-2024,2024,6,468.3,0.249,0.0016,450.02
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.1322184,74.7888706,13-06-2024,2024,6,468.3,0.249,0.00193,450.07
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.1322184,74.7888706,14-06-2024,2024,6,468.3,0.249,0.002,450.1
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.1322184,74.7888706,15-06-2024,2024,6,468.3,0.249,0.0021,450.11
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.1322184,74.7888706,16-06-2024,2024,6,468.3,0.249,NA,NA
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.1322184,74.7888706,17-06-2024,2024,6,468.3,0.249,NA,NA
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.1322184,74.7888706,18-06-2024,2024,6,468.3,0.249,0.00224,450.14
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.1322184,74.7888706,19-06-2024,2024,6,468.3,0.249,0.00224,450.14
Tattihalla,West flowing rivers from Tapi to Tadri Basin,Vasishti and others,15.1322184,74.7888706,20-06-2024,2024,6,468.3,0.249,0.00224,450.14
Tawa Reservoir,Narmada Basin,Narmada Upper,22.50906232,77.9962712,01-06-2024,2024,6,355.4,1.944,0.322,341.049
Tawa Reservoir,Narmada Basin,Narmada Upper,22.50906232,77.9962712,02-06-2024,2024,6,355.4,1.944,NA,NA
Tawa Reservoir,Narmada Basin,Narmada Upper,22.50906232,77.9962712,03-06-2024,2024,6,355.4,1.944,NA,NA
Tawa Reservoir,Narmada Basin,Narmada Upper,22.50906232,77.9962712,04-06-2024,2024,6,355.4,1.944,NA,NA
Tawa Reservoir,Narmada Basin,Narmada Upper,22.50906232,77.9962712,05-06-2024,2024,6,355.4,1.944,NA,NA
Tawa Reservoir,Narmada Basin,Narmada Upper,22.50906232,77.9962712,06-06-2024,2024,6,355.4,1.944,0.303,340.71
Tawa Reservoir,Narmada Basin,Narmada Upper,22.50906232,77.9962712,07-06-2024,2024,6,355.4,1.944,NA,NA
Tawa Reservoir,Narmada Basin,Narmada Upper,22.50906232,77.9962712,08-06-2024,2024,6,355.4,1.944,NA,NA
Tawa Reservoir,Narmada Basin,Narmada Upper,22.50906232,77.9962712,09-06-2024,2024,6,355.4,1.944,NA,NA
Tawa Reservoir,Narmada Basin,Narmada Upper,22.50906232,77.9962712,10-06-2024,2024,6,355.4,1.944,NA,NA
Tawa Reservoir,Narmada Basin,Narmada Upper,22.50906232,77.9962712,11-06-2024,2024,6,355.4,1.944,NA,NA
Tawa Reservoir,Narmada Basin,Narmada Upper,22.50906232,77.9962712,12-06-2024,2024,6,355.4,1.944,NA,NA
Tawa Reservoir,Narmada Basin,Narmada Upper,22.50906232,77.9962712,13-06-2024,2024,6,355.4,1.944,0.303,340.725
Tawa Reservoir,Narmada Basin,Narmada Upper,22.50906232,77.9962712,14-06-2024,2024,6,355.4,1.944,NA,NA
Tawa Reservoir,Narmada Basin,Narmada Upper,22.50906232,77.9962712,15-06-2024,2024,6,355.4,1.944,NA,NA
Tawa Reservoir,Narmada Basin,Narmada Upper,22.50906232,77.9962712,16-06-2024,2024,6,355.4,1.944,NA,NA
Tawa Reservoir,Narmada Basin,Narmada Upper,22.50906232,77.9962712,17-06-2024,2024,6,355.4,1.944,NA,NA
Tawa Reservoir,Narmada Basin,Narmada Upper,22.50906232,77.9962712,18-06-2024,2024,6,355.4,1.944,NA,NA
Tawa Reservoir,Narmada Basin,Narmada Upper,22.50906232,77.9962712,19-06-2024,2024,6,355.4,1.944,NA,NA
Tawa Reservoir,Narmada Basin,Narmada Upper,22.50906232,77.9962712,20-06-2024,2024,6,355.4,1.944,NA,NA
Tehri Reservoir,Ganga Basin,Above Ramganga Confluence,30.43921006,78.45546181,01-06-2024,2024,6,830,2.615,0.138,747.6
Tehri Reservoir,Ganga Basin,Above Ramganga Confluence,30.43921006,78.45546181,02-06-2024,2024,6,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,Above Ramganga Confluence,30.43921006,78.45546181,03-06-2024,2024,6,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,Above Ramganga Confluence,30.43921006,78.45546181,04-06-2024,2024,6,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,Above Ramganga Confluence,30.43921006,78.45546181,05-06-2024,2024,6,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,Above Ramganga Confluence,30.43921006,78.45546181,06-06-2024,2024,6,830,2.615,0.214,751.4
Tehri Reservoir,Ganga Basin,Above Ramganga Confluence,30.43921006,78.45546181,07-06-2024,2024,6,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,Above Ramganga Confluence,30.43921006,78.45546181,08-06-2024,2024,6,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,Above Ramganga Confluence,30.43921006,78.45546181,09-06-2024,2024,6,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,Above Ramganga Confluence,30.43921006,78.45546181,10-06-2024,2024,6,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,Above Ramganga Confluence,30.43921006,78.45546181,11-06-2024,2024,6,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,Above Ramganga Confluence,30.43921006,78.45546181,12-06-2024,2024,6,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,Above Ramganga Confluence,30.43921006,78.45546181,13-06-2024,2024,6,830,2.615,0.319,756.64
Tehri Reservoir,Ganga Basin,Above Ramganga Confluence,30.43921006,78.45546181,14-06-2024,2024,6,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,Above Ramganga Confluence,30.43921006,78.45546181,15-06-2024,2024,6,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,Above Ramganga Confluence,30.43921006,78.45546181,16-06-2024,2024,6,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,Above Ramganga Confluence,30.43921006,78.45546181,17-06-2024,2024,6,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,Above Ramganga Confluence,30.43921006,78.45546181,18-06-2024,2024,6,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,Above Ramganga Confluence,30.43921006,78.45546181,19-06-2024,2024,6,830,2.615,NA,NA
Tehri Reservoir,Ganga Basin,Above Ramganga Confluence,30.43921006,78.45546181,20-06-2024,2024,6,830,2.615,NA,NA
Tenughat Reservoir,Ganga Basin,Damodar,23.72685714,85.79171034,01-06-2024,2024,6,269.14,0.821,0.326,257.5
Tenughat Reservoir,Ganga Basin,Damodar,23.72685714,85.79171034,02-06-2024,2024,6,269.14,0.821,0.326,257.5
Tenughat Reservoir,Ganga Basin,Damodar,23.72685714,85.79171034,03-06-2024,2024,6,269.14,0.821,0.325,257.48
Tenughat Reservoir,Ganga Basin,Damodar,23.72685714,85.79171034,04-06-2024,2024,6,269.14,0.821,0.325,257.46
Tenughat Reservoir,Ganga Basin,Damodar,23.72685714,85.79171034,05-06-2024,2024,6,269.14,0.821,0.325,257.45
Tenughat Reservoir,Ganga Basin,Damodar,23.72685714,85.79171034,06-06-2024,2024,6,269.14,0.821,0.323,257.4
Tenughat Reservoir,Ganga Basin,Damodar,23.72685714,85.79171034,07-06-2024,2024,6,269.14,0.821,0.322,257.37
Tenughat Reservoir,Ganga Basin,Damodar,23.72685714,85.79171034,08-06-2024,2024,6,269.14,0.821,0.321,257.34
Tenughat Reservoir,Ganga Basin,Damodar,23.72685714,85.79171034,09-06-2024,2024,6,269.14,0.821,0.32,257.31
Tenughat Reservoir,Ganga Basin,Damodar,23.72685714,85.79171034,10-06-2024,2024,6,269.14,0.821,0.319,257.28
Tenughat Reservoir,Ganga Basin,Damodar,23.72685714,85.79171034,11-06-2024,2024,6,269.14,0.821,0.318,257.25
Tenughat Reservoir,Ganga Basin,Damodar,23.72685714,85.79171034,12-06-2024,2024,6,269.14,0.821,0.317,257.21
Tenughat Reservoir,Ganga Basin,Damodar,23.72685714,85.79171034,13-06-2024,2024,6,269.14,0.821,0.315,257.16
Tenughat Reservoir,Ganga Basin,Damodar,23.72685714,85.79171034,14-06-2024,2024,6,269.14,0.821,0.314,257.11
Tenughat Reservoir,Ganga Basin,Damodar,23.72685714,85.79171034,15-06-2024,2024,6,269.14,0.821,0.312,257.07
Tenughat Reservoir,Ganga Basin,Damodar,23.72685714,85.79171034,16-06-2024,2024,6,269.14,0.821,0.308,257.02
Tenughat Reservoir,Ganga Basin,Damodar,23.72685714,85.79171034,17-06-2024,2024,6,269.14,0.821,0.289,256.98
Tenughat Reservoir,Ganga Basin,Damodar,23.72685714,85.79171034,18-06-2024,2024,6,269.14,0.821,0.308,256.93
Tenughat Reservoir,Ganga Basin,Damodar,23.72685714,85.79171034,19-06-2024,2024,6,269.14,0.821,0.307,256.87
Tenughat Reservoir,Ganga Basin,Damodar,23.72685714,85.79171034,20-06-2024,2024,6,269.14,0.821,0.305,256.82
Thein\Ranjit Sagar,Indus (Up to border) Basin,Ravi,32.48447018,75.76540312,01-06-2024,2024,6,527.91,2.344,0.964,506.75
Thein\Ranjit Sagar,Indus (Up to border) Basin,Ravi,32.48447018,75.76540312,02-06-2024,2024,6,527.91,2.344,0.964,506.82
Thein\Ranjit Sagar,Indus (Up to border) Basin,Ravi,32.48447018,75.76540312,03-06-2024,2024,6,527.91,2.344,0.939,506.73
Thein\Ranjit Sagar,Indus (Up to border) Basin,Ravi,32.48447018,75.76540312,04-06-2024,2024,6,527.91,2.344,0.939,506.73
Thein\Ranjit Sagar,Indus (Up to border) Basin,Ravi,32.48447018,75.76540312,05-06-2024,2024,6,527.91,2.344,0.939,506.65
Thein\Ranjit Sagar,Indus (Up to border) Basin,Ravi,32.48447018,75.76540312,06-06-2024,2024,6,527.91,2.344,0.964,506.77
Thein\Ranjit Sagar,Indus (Up to border) Basin,Ravi,32.48447018,75.76540312,07-06-2024,2024,6,527.91,2.344,0.964,507.02
Thein\Ranjit Sagar,Indus (Up to border) Basin,Ravi,32.48447018,75.76540312,08-06-2024,2024,6,527.91,2.344,0.964,506.98
Thein\Ranjit Sagar,Indus (Up to border) Basin,Ravi,32.48447018,75.76540312,09-06-2024,2024,6,527.91,2.344,0.964,506.98
Thein\Ranjit Sagar,Indus (Up to border) Basin,Ravi,32.48447018,75.76540312,10-06-2024,2024,6,527.91,2.344,0.964,507.06
Thein\Ranjit Sagar,Indus (Up to border) Basin,Ravi,32.48447018,75.76540312,11-06-2024,2024,6,527.91,2.344,0.964,507.19
Thein\Ranjit Sagar,Indus (Up to border) Basin,Ravi,32.48447018,75.76540312,12-06-2024,2024,6,527.91,2.344,0.964,506.81
Thein\Ranjit Sagar,Indus (Up to border) Basin,Ravi,32.48447018,75.76540312,13-06-2024,2024,6,527.91,2.344,0.939,506.58
Thein\Ranjit Sagar,Indus (Up to border) Basin,Ravi,32.48447018,75.76540312,14-06-2024,2024,6,527.91,2.344,0.939,506.27
Thein\Ranjit Sagar,Indus (Up to border) Basin,Ravi,32.48447018,75.76540312,15-06-2024,2024,6,527.91,2.344,0.915,505.99
Thein\Ranjit Sagar,Indus (Up to border) Basin,Ravi,32.48447018,75.76540312,16-06-2024,2024,6,527.91,2.344,0.892,505.66
Thein\Ranjit Sagar,Indus (Up to border) Basin,Ravi,32.48447018,75.76540312,17-06-2024,2024,6,527.91,2.344,0.892,505.38
Thein\Ranjit Sagar,Indus (Up to border) Basin,Ravi,32.48447018,75.76540312,18-06-2024,2024,6,527.91,2.344,0.866,505.14
Thein\Ranjit Sagar,Indus (Up to border) Basin,Ravi,32.48447018,75.76540312,19-06-2024,2024,6,527.91,2.344,0.842,504.54
Thein\Ranjit Sagar,Indus (Up to border) Basin,Ravi,32.48447018,75.76540312,20-06-2024,2024,6,527.91,2.344,NA,NA
Thokarwadi,Krishna Basin,Bhima Upper,18.9048356,73.4848537,01-06-2024,2024,6,667.14,0.353,0.1203,656.57
Thokarwadi,Krishna Basin,Bhima Upper,18.9048356,73.4848537,02-06-2024,2024,6,667.14,0.353,0.1192,656.51
Thokarwadi,Krishna Basin,Bhima Upper,18.9048356,73.4848537,03-06-2024,2024,6,667.14,0.353,0.1178,656.42
Thokarwadi,Krishna Basin,Bhima Upper,18.9048356,73.4848537,04-06-2024,2024,6,667.14,0.353,0.1169,656.36
Thokarwadi,Krishna Basin,Bhima Upper,18.9048356,73.4848537,05-06-2024,2024,6,667.14,0.353,0.116,656.3
Thokarwadi,Krishna Basin,Bhima Upper,18.9048356,73.4848537,06-06-2024,2024,6,667.14,0.353,0.116,656.3
Thokarwadi,Krishna Basin,Bhima Upper,18.9048356,73.4848537,07-06-2024,2024,6,667.14,0.353,0.1151,656.24
Thokarwadi,Krishna Basin,Bhima Upper,18.9048356,73.4848537,08-06-2024,2024,6,667.14,0.353,0.1137,656.14
Thokarwadi,Krishna Basin,Bhima Upper,18.9048356,73.4848537,09-06-2024,2024,6,667.14,0.353,0.1128,656.08
Thokarwadi,Krishna Basin,Bhima Upper,18.9048356,73.4848537,10-06-2024,2024,6,667.14,0.353,0.1119,656.02
Thokarwadi,Krishna Basin,Bhima Upper,18.9048356,73.4848537,11-06-2024,2024,6,667.14,0.353,0.111,655.96
Thokarwadi,Krishna Basin,Bhima Upper,18.9048356,73.4848537,12-06-2024,2024,6,667.14,0.353,0.1099,655.9
Thokarwadi,Krishna Basin,Bhima Upper,18.9048356,73.4848537,13-06-2024,2024,6,667.14,0.353,0.109,655.84
Thokarwadi,Krishna Basin,Bhima Upper,18.9048356,73.4848537,14-06-2024,2024,6,667.14,0.353,NA,NA
Thokarwadi,Krishna Basin,Bhima Upper,18.9048356,73.4848537,15-06-2024,2024,6,667.14,0.353,NA,NA
Thokarwadi,Krishna Basin,Bhima Upper,18.9048356,73.4848537,16-06-2024,2024,6,667.14,0.353,NA,NA
Thokarwadi,Krishna Basin,Bhima Upper,18.9048356,73.4848537,17-06-2024,2024,6,667.14,0.353,NA,NA
Thokarwadi,Krishna Basin,Bhima Upper,18.9048356,73.4848537,18-06-2024,2024,6,667.14,0.353,NA,NA
Thokarwadi,Krishna Basin,Bhima Upper,18.9048356,73.4848537,19-06-2024,2024,6,667.14,0.353,NA,NA
Thokarwadi,Krishna Basin,Bhima Upper,18.9048356,73.4848537,20-06-2024,2024,6,667.14,0.353,NA,NA
Tilaiya Reservoir,Ganga Basin,Damodar,24.33826227,85.43542012,01-06-2024,2024,6,368.81,0.142,0.01,363.98
Tilaiya Reservoir,Ganga Basin,Damodar,24.33826227,85.43542012,02-06-2024,2024,6,368.81,0.142,0.01,363.97
Tilaiya Reservoir,Ganga Basin,Damodar,24.33826227,85.43542012,03-06-2024,2024,6,368.81,0.142,0.01,363.96
Tilaiya Reservoir,Ganga Basin,Damodar,24.33826227,85.43542012,04-06-2024,2024,6,368.81,0.142,0.009,363.95
Tilaiya Reservoir,Ganga Basin,Damodar,24.33826227,85.43542012,05-06-2024,2024,6,368.81,0.142,0.009,363.95
Tilaiya Reservoir,Ganga Basin,Damodar,24.33826227,85.43542012,06-06-2024,2024,6,368.81,0.142,0.009,363.94
Tilaiya Reservoir,Ganga Basin,Damodar,24.33826227,85.43542012,07-06-2024,2024,6,368.81,0.142,0.009,363.93
Tilaiya Reservoir,Ganga Basin,Damodar,24.33826227,85.43542012,08-06-2024,2024,6,368.81,0.142,0.009,363.92
Tilaiya Reservoir,Ganga Basin,Damodar,24.33826227,85.43542012,09-06-2024,2024,6,368.81,0.142,0.009,363.91
Tilaiya Reservoir,Ganga Basin,Damodar,24.33826227,85.43542012,10-06-2024,2024,6,368.81,0.142,0.009,363.9
Tilaiya Reservoir,Ganga Basin,Damodar,24.33826227,85.43542012,11-06-2024,2024,6,368.81,0.142,0.008,363.89
Tilaiya Reservoir,Ganga Basin,Damodar,24.33826227,85.43542012,12-06-2024,2024,6,368.81,0.142,0.008,363.88
Tilaiya Reservoir,Ganga Basin,Damodar,24.33826227,85.43542012,13-06-2024,2024,6,368.81,0.142,0.008,363.87
Tilaiya Reservoir,Ganga Basin,Damodar,24.33826227,85.43542012,14-06-2024,2024,6,368.81,0.142,0.008,363.85
Tilaiya Reservoir,Ganga Basin,Damodar,24.33826227,85.43542012,15-06-2024,2024,6,368.81,0.142,0.008,363.84
Tilaiya Reservoir,Ganga Basin,Damodar,24.33826227,85.43542012,16-06-2024,2024,6,368.81,0.142,0.007,363.83
Tilaiya Reservoir,Ganga Basin,Damodar,24.33826227,85.43542012,17-06-2024,2024,6,368.81,0.142,0.007,363.82
Tilaiya Reservoir,Ganga Basin,Damodar,24.33826227,85.43542012,18-06-2024,2024,6,368.81,0.142,0.007,363.81
